addresses_roadtype_name,addresses_end_street_number,geo_epgs_4326_lon,values_attribute_name,estimated_dates,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,secondary_filters_name,timetable,secondary_filters_tree,start_date,addresses_district_name,end_date,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,geo_epgs_4326_lat,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,2.1706786948310444,Tel.,,C Marina,Telèfons,8025,56731070,934551042,BARCELONA,Escoles Bressol municipals,,651,,Eixample,,430683.8862569852,354,﻿92086036833,,True,2,,,6,61,Escola Bressol Municipal Barrufets,197302,1991-09-25T00:00:00,4584332.032979586,,2020-07-21T12:06:19,65103003000002,Planol BCN >> Educació >> Ensenyament infantil >> Escoles Bressol municipals,41.40754673475236,,171447,la Sagrada Família,True,20001
,,2.162644311568129,Tel.,,Rbla Catalunya,Telèfons,8007,,932155134,BARCELONA,,,,,Eixample,,429995.1433163121,73,﻿99400662261,92086017204,True,2,,,7,62,Escola JORGC,74506,2021-01-11T11:01:35,4582558.002141518,"Col·legi Oficial de Joiers, Orfebres, Rellotgers i Gemmòlegs de Catalunya",2021-01-11T10:57:41,,,41.39150897730182,,234119,la Dreta de l'Eixample,True,20001
,,2.155826198434591,Tel.,,C Còrsega,Telèfons,8008,,932170618,BARCELONA,,,,,Eixample,,429427.55077945185,258,﻿99400048545,,True,2,,,8,63,Estudio El Arte del Control *Còrsega,90502,2003-06-30T10:01:36,4582812.189543626,,2012-02-29T13:55:23,,,41.39374874946535,,207410,l'Antiga Esquerra de l'Eixample,True,20001
,,2.172652991432851,Tel.,,C Aragó,Telèfons,8009,,676076407,BARCELONA,,,,,Eixample,,430838.601976074,376,﻿99400662306,,True,2,,,7,64,Taller del Chocolate,18505,2021-01-11T12:58:14,4583251.882545885,,2023-02-03T14:10:44.714497,,,41.397831507107654,,234136,la Dreta de l'Eixample,True,20001
,,2.14083004814997,Tel.,,Avinguda de Vallcarca,Telèfons,8023,56731068,934344239,Barcelona,Ensenyament infantil (0-3 anys),,651,,Gràcia,,428203.2160440747,258,﻿92168165205,,True,6,,,28,65,Centre Educatiu Gravi,158107,1989-07-14T00:00:00,4585783.234314267,,2025-03-11T08:49:33.548600,65103003000000,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys),41.42039935012544,Ed. Infantil,171419,Vallcarca i els Penitents,True,20001
,,2.14083004814997,Tel.,,Avinguda de Vallcarca,Telèfons,8023,56731069,934344239,Barcelona,Ensenyament infantil (3-6 anys),,651,,Gràcia,,428203.2160440747,258,﻿92168165205,,True,6,,,28,66,Centre Educatiu Gravi,158107,1989-07-14T00:00:00,4585783.234314267,,2025-03-11T08:49:33.548600,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.42039935012544,Ed. Infantil,171419,Vallcarca i els Penitents,True,20001
,,2.14083004814997,Tel.,,Avinguda de Vallcarca,Telèfons,8023,56732068,934344239,Barcelona,Educació primària,,651,,Gràcia,,428203.2160440747,258,﻿92168165205,,True,6,,,28,67,Centre Educatiu Gravi,158107,1989-07-14T00:00:00,4585783.234314267,,2025-03-11T08:49:33.548600,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,41.42039935012544,Ed. Infantil,171419,Vallcarca i els Penitents,True,20001
,,2.14083004814997,Tel.,,Avinguda de Vallcarca,Telèfons,8023,56732069,934344239,Barcelona,Educació secundària,,651,,Gràcia,,428203.2160440747,258,﻿92168165205,,True,6,,,28,68,Centre Educatiu Gravi,158107,1989-07-14T00:00:00,4585783.234314267,,2025-03-11T08:49:33.548600,65103003001001,Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària,41.42039935012544,Ed. Infantil,171419,Vallcarca i els Penitents,True,20001
,,2.1394679536613794,Tel.,,C Bori i Fontestà,Telèfons,8021,56731068,932099991,BARCELONA,Ensenyament infantil (0-3 anys),,651,,Sarrià-Sant Gervasi,,428059.3110882323,23,﻿92168165231,,True,5,,,26,69,Llar d'Infants El Camí Feliç Turó Parc,46103,1989-11-23T00:00:00,4582756.496798621,,2017-12-04T14:34:15,65103003000000,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys),41.39312591786583,,171673,Sant Gervasi - Galvany,True,20001
,,2.1917589047390966,Tel.,,C Cinca,Telèfons,8030,56731069,933451820,BARCELONA,Ensenyament infantil (3-6 anys),,651,,Sant Andreu,,432481.0430463201,95,﻿92168165268,,True,9,,,60,70,Escola Ignasi Iglésias,78700,1987-09-30T00:00:00,4588088.838730244,,2023-02-02T12:32:08.757527,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.441536026361206,,171676,Sant Andreu,True,20001
,,2.1917589047390966,Tel.,,C Cinca,Telèfons,8030,56732068,933451820,BARCELONA,Educació primària,,651,,Sant Andreu,,432481.0430463201,95,﻿92168165268,,True,9,,,60,71,Escola Ignasi Iglésias,78700,1987-09-30T00:00:00,4588088.838730244,,2023-02-02T12:32:08.757527,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,41.441536026361206,,171676,Sant Andreu,True,20001
,12,2.1684702228417723,Tel.,,Carrer de Sabastida,Telèfons,8031,56731069,934073810,Barcelona,Ensenyament infantil (3-6 anys),,651,,Nou Barris,,430521.364,12,﻿92168165273,,True,8,,,44,72,Centre Educatiu Cor de Maria-Sabastida,291606,1985-04-25T00:00:00,4586632.085,,2025-03-10T17:58:40.219439,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.42824842816445,,171679,Vilapicina i la Torre Llobeta,True,20001
,12,2.1684702228417723,Tel.,,Carrer de Sabastida,Telèfons,8031,56732068,934073810,Barcelona,Educació primària,,651,,Nou Barris,,430521.364,12,﻿92168165273,,True,8,,,44,73,Centre Educatiu Cor de Maria-Sabastida,291606,1985-04-25T00:00:00,4586632.085,,2025-03-10T17:58:40.219439,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,41.42824842816445,,171679,Vilapicina i la Torre Llobeta,True,20001
,12,2.1684702228417723,Tel.,,Carrer de Sabastida,Telèfons,8031,56732069,934073810,Barcelona,Educació secundària,,651,,Nou Barris,,430521.364,12,﻿92168165273,,True,8,,,44,74,Centre Educatiu Cor de Maria-Sabastida,291606,1985-04-25T00:00:00,4586632.085,,2025-03-10T17:58:40.219439,65103003001001,Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària,41.42824842816445,,171679,Vilapicina i la Torre Llobeta,True,20001
,,2.1665579175689706,Tel.,,C Vistalegre,Telèfons,8001,,634505446,BARCELONA,,,,,Ciutat Vella,,430308.5665672802,18,﻿99400336123,,True,1,,,1,421,Escola de Swing Spank The Baby,366807,2014-02-21T13:51:28,4581123.481205393,,2016-02-18T17:13:29,,,41.37861592589865,,226120,el Raval,True,20001
,,2.1245137737314317,Tel.,,C Bassegoda,Telèfons,8028,56733069,933338081,BARCELONA,Idiomes,,651,,Sants-Montjuïc,,426788.4928801792,40,﻿92168165286,,True,3,,,17,75,Barcelona Esperanto Centro,36100,1990-12-04T00:00:00,4580726.674334728,,2023-01-20T14:10:21.419074,65103003002001,Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes,41.3747294743245,,171040,Sants - Badal,True,20001
,,2.134029525864466,Tel.,,Carrer de Numància,Telèfons,8029,56731069,934303404,Barcelona,Ensenyament infantil (3-6 anys),,651,,Les Corts,,427599.38967025303,140,﻿92168165320,,True,4,,,19,76,Escola Ítaca,231502,1987-03-25T00:00:00,4582234.399794392,,2023-06-12T10:14:01.803584,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.38838232973607,,171682,les Corts,True,20001
,,2.134029525864466,Tel.,,Carrer de Numància,Telèfons,8029,56732068,934303404,Barcelona,Educació primària,,651,,Les Corts,,427599.38967025303,140,﻿92168165320,,True,4,,,19,77,Escola Ítaca,231502,1987-03-25T00:00:00,4582234.399794392,,2023-06-12T10:14:01.803584,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,41.38838232973607,,171682,les Corts,True,20001
,,2.1918794854045887,Tel.,,C Sant Sebastià,Telèfons,8030,56731069,933112161,BARCELONA,Ensenyament infantil (3-6 anys),,651,,Sant Andreu,,432477.73536585545,55,﻿92168165393,,True,9,,,60,78,"Centre Educatiu Jesús, Maria i Josep",310904,1987-09-22T00:00:00,4586655.258695906,,2022-06-08T21:30:45.565935,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.428623982737015,,171687,Sant Andreu,True,20001
,,2.1918794854045887,Tel.,,C Sant Sebastià,Telèfons,8030,56732068,933112161,BARCELONA,Educació primària,,651,,Sant Andreu,,432477.73536585545,55,﻿92168165393,,True,9,,,60,79,"Centre Educatiu Jesús, Maria i Josep",310904,1987-09-22T00:00:00,4586655.258695906,,2022-06-08T21:30:45.565935,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,41.428623982737015,,171687,Sant Andreu,True,20001
,,2.1918794854045887,Tel.,,C Sant Sebastià,Telèfons,8030,56732069,933112161,BARCELONA,Educació secundària,,651,,Sant Andreu,,432477.73536585545,55,﻿92168165393,,True,9,,,60,80,"Centre Educatiu Jesús, Maria i Josep",310904,1987-09-22T00:00:00,4586655.258695906,,2022-06-08T21:30:45.565935,65103003001001,Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària,41.428623982737015,,171687,Sant Andreu,True,20001
,14,2.1798869443958537,Tel.,,Via Laietana,Telèfons,8003,,93 223 03 23,Barcelona,,,,,Ciutat Vella,,431427.984,14,﻿93048112546,,True,1,,,4,81,Oficina d'Accés a la Universitat,177101,1993-02-17T00:00:00,4581625.406,,2025-09-25T08:56:08.517925,,,41.38323279531777,,173345,"Sant Pere, Santa Caterina i la Ribera",True,20001
,,2.1262516820863993,Tel.,,Trav Corts,Telèfons,8028,56732071,934021575,BARCELONA,Universitats,,651,,Les Corts,,426941.20523647795,131,﻿93180115531,92086008787,True,4,,,20,82,Centre Informàtica i Recerca,343903,1993-06-29T00:00:00,4581457.295236274,Universitat de Barcelona,2025-04-15T16:37:55.259212,65103003001003,Planol BCN >> Educació >> Ensenyament reglat >> Universitats,41.38132376004671,,174875,la Maternitat i Sant Ramon,True,20001
,,2.166969712908759,Tel.,,Pl Àngels,Telèfons,8001,56732071,934813368,BARCELONA,Universitats,,651,,Ciutat Vella,,430347.9170788345,1,﻿99400667620,94354123927,True,1,,,1,83,Programa d'Estudis Independents,16601,2021-04-13T10:02:11.242909,4581634.635224572,Museu d'Art Contemporani de Barcelona,2021-04-13T10:12:46.467753,65103003001003,Planol BCN >> Educació >> Ensenyament reglat >> Universitats,41.38322313755374,,406544,el Raval,True,20001
,,2.192413963362347,Tel.,,Pg Salvat Papasseit,Telèfons,8003,56732069,933150203,BARCELONA,Educació secundària,,651,,Ciutat Vella,,432473.55845744413,11,﻿92086001752,,True,1,,,3,84,Institut Joan Salvat-Papasseit,294874,1989-04-28T00:00:00,4581416.5427843435,,2024-01-09T10:29:25.564359,65103003001001,Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària,41.38144005668372,,160037,la Barceloneta,True,20001
,,2.139616783345038,Tel.,,C Montnegre,Telèfons,8029,,932037564,BARCELONA,,,,,Les Corts,,428066.04714565125,36,﻿92168165833,,True,4,,,19,85,Centre d'Educació Especial Paideia,219100,1989-11-23T00:00:00,4582181.695408271,,2024-09-05T08:10:15.147225,,,41.387949509337645,,171629,les Corts,True,20001
,,2.17050613591235,Tel.,,C Garriga i Roca,Telèfons,8041,56731069,934368637,BARCELONA,Ensenyament infantil (3-6 anys),,651,,Horta-Guinardó,,430682.7939809532,13,﻿92168165842,,True,7,,,35,86,Escola Parc del Guinardó,141206,1990-01-19T00:00:00,4585724.059408192,,2022-11-16T17:43:15.684493,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.42008412690289,,171632,el Guinardó,True,20001
,,2.17050613591235,Tel.,,C Garriga i Roca,Telèfons,8041,56732068,934368637,BARCELONA,Educació primària,,651,,Horta-Guinardó,,430682.7939809532,13,﻿92168165842,,True,7,,,35,87,Escola Parc del Guinardó,141206,1990-01-19T00:00:00,4585724.059408192,,2022-11-16T17:43:15.684493,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,41.42008412690289,,171632,el Guinardó,True,20001
,,2.11435616394441,Tel.,,C Can Móra,Telèfons,8034,,932037730,BARCELONA,,,,,Sarrià-Sant Gervasi,,425965.7853032984,7,﻿92168165861,,True,5,,,23,88,Centre d'Educació Especial Pedralbes,69608,1984-05-30T00:00:00,4583349.646560549,,2017-03-21T15:27:03,,,41.398278152840746,,171640,Sarrià,True,20001
,,2.136121251833447,Tel.,,C Sagunt,Telèfons,8014,56731069,933318893,BARCELONA,Ensenyament infantil (3-6 anys),,651,,Sants-Montjuïc,,427756.9835112997,92,﻿92168165877,,True,3,,,18,89,Escola Cal Maiol,293000,1985-05-10T00:00:00,4580498.143774105,,2024-02-12T17:59:17.150711,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.37275870841211,,171644,Sants,True,20001
,,2.136121251833447,Tel.,,C Sagunt,Telèfons,8014,56732068,933318893,BARCELONA,Educació primària,,651,,Sants-Montjuïc,,427756.9835112997,92,﻿92168165877,,True,3,,,18,90,Escola Cal Maiol,293000,1985-05-10T00:00:00,4580498.143774105,,2024-02-12T17:59:17.150711,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,41.37275870841211,,171644,Sants,True,20001
,,2.156877769687009,Tel.,,G.V. Corts Catalanes,Telèfons,8015,56731068,934536085,BARCELONA,Ensenyament infantil (0-3 anys),,651,,Eixample,,429501.9073489189,499,﻿92168165899,,True,2,,,9,91,Llar d'Infants Tic-Tac *G.V. Corts Catalanes,169409,1987-11-23T00:00:00,4581418.172161818,,2016-12-22T12:26:23,65103003000000,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys),41.381199839349996,,171646,la Nova Esquerra de l'Eixample,True,20001
,,2.156877769687009,Tel.,,G.V. Corts Catalanes,Telèfons,8015,56731069,934536085,BARCELONA,Ensenyament infantil (3-6 anys),,651,,Eixample,,429501.9073489189,499,﻿92168165899,,True,2,,,9,92,Llar d'Infants Tic-Tac *G.V. Corts Catalanes,169409,1987-11-23T00:00:00,4581418.172161818,,2016-12-22T12:26:23,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.381199839349996,,171646,la Nova Esquerra de l'Eixample,True,20001
,,2.1786002392699624,Tel.,,Carrer dels Nou Barris,Telèfons,8042,56731069,933538793,Barcelona,Ensenyament infantil (3-6 anys),,651,,Nou Barris,,431388.787491684,12,﻿92168165901,,True,8,,,50,93,Institut Escola Antaviana,267816,1987-09-29T00:00:00,4588837.277221564,,2024-06-17T11:39:36.430083,65103003000001,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),41.44818432585492,,171648,les Roquetes,True,20001
,,2.1786002392699624,Tel.,,Carrer dels Nou Barris,Telèfons,8042,56732068,933538793,Barcelona,Educació primària,,651,,Nou Barris,,431388.787491684,12,﻿92168165901,,True,8,,,50,94,Institut Escola Antaviana,267816,1987-09-29T00:00:00,4588837.277221564,,2024-06-17T11:39:36.430083,65103003001000,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,41.44818432585492,,171648,les Roquetes,True,20001
,,2.118275089195076,Tel.,,C Bosch i Gimpera,Telèfons,8034,,932037950,BARCELONA,,,,,Sarrià-Sant Gervasi,,426287.1173167284,6,﻿92168165536,,True,5,,,23,548,Lyceé Français de Barcelone,62700,1992-04-03T00:00:00,4582730.33567214,,2016-10-18T15:28:59,,,41.39272981969986,,171718,Sarrià,True,20001
,,2.1786002392699624,Tel.,,Carrer dels Nou Barris,Telèfons,8042,56732069,933538793,Barcelona,Educació secundària,,651,,Nou Barris,,431388.787491684,12,﻿92168165901,,True,8,,,50,95,Institut Escola Antaviana,267816,1987-09-29T00:00:00,4588837.277221564,,2024-06-17T11:39:36.430083,65103003001001,Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària,41.44818432585492,,171648,les Roquetes,True,20001
,,2.1659541496737007,Tel.,,C Miguel Hernández,Telèfons,8042,56731068,934273745,BARCELONA,Ensenyament infantil (0-3 anys),,651,,Nou Barris,,430326.867910607,20,﻿92086033565,,True,8,,,49,96,Escola Bressol Municipal El Vent,700815,1990-10-05T00:00:00,4588267.555552975,,2025-04-07T16:52:03.702291,65103003000000,Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys),41.44296160942353,,167961,Canyelles,True,20001
,,2.1659541496737007,Tel.,,C Miguel Hernández,Telèfons,8042,56731070,934273745,BARCELONA,Escoles Bressol municipals,,651,,Nou Barris,,430326.867910607,20,﻿92086033565,,True,8,,,49,97,Escola Bressol Municipal El Vent,700815,1990-10-05T00:00:00,4588267.555552975,,2025-04-07T16:52:03.702291,65103003000002,Planol BCN >> Educació >> Ensenyament infantil >> Escoles Bressol municipals,41.44296160942353,,167961,Canyelles,True,20001
